Timestamp,Container,CPU,Memory Usage
2024-07-01 12:23:27,docker_controller_1,0.38,26.22
2024-07-01 12:23:27,docker_pgbouncer_1,0.04,1.34
2024-07-01 12:23:27,docker_postgres_1,0.03,35.89
2024-07-01 12:23:27,docker_cache_1,0.29,997.30
2024-07-01 12:23:40,docker_detector_1,473.80,1015.00
2024-07-01 12:23:40,docker_combiner_1,0.28,69.84
2024-07-01 12:23:40,docker_extractor_1,0.45,79.35
2024-07-01 12:23:40,docker_minion_1,0.18,26.43
2024-07-01 12:23:40,docker_controller_1,0.35,26.22
2024-07-01 12:23:40,docker_pgbouncer_1,0.03,1.34
2024-07-01 12:23:40,docker_postgres_1,0.00,35.89
2024-07-01 12:23:40,docker_cache_1,0.38,982.80
2024-07-01 12:23:53,docker_detector_1,718.88,1015.00
2024-07-01 12:23:53,docker_combiner_1,0.28,69.84
2024-07-01 12:23:53,docker_extractor_1,0.49,95.17
2024-07-01 12:23:53,docker_minion_1,0.22,26.45
2024-07-01 12:23:53,docker_controller_1,0.41,26.21
2024-07-01 12:23:53,docker_pgbouncer_1,0.04,1.33
2024-07-01 12:23:53,docker_postgres_1,0.07,35.89
2024-07-01 12:23:53,docker_cache_1,71.56,996.40
2024-07-01 12:24:05,docker_detector_1,755.82,1015.00
2024-07-01 12:24:05,docker_combiner_1,0.28,69.84
2024-07-01 12:24:05,docker_extractor_1,0.49,95.17
2024-07-01 12:24:05,docker_minion_1,0.19,26.45
2024-07-01 12:24:05,docker_controller_1,0.29,26.21
2024-07-01 12:24:05,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:24:05,docker_postgres_1,1.59,35.89
2024-07-01 12:24:05,docker_cache_1,33.55,979.10
2024-07-01 12:24:18,docker_detector_1,427.46,984.70
2024-07-01 12:24:18,docker_combiner_1,100.75,73.01
2024-07-01 12:24:18,docker_extractor_1,0.36,95.17
2024-07-01 12:24:18,docker_minion_1,0.17,26.46
2024-07-01 12:24:18,docker_controller_1,0.32,26.21
2024-07-01 12:24:18,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:24:18,docker_postgres_1,0.01,35.89
2024-07-01 12:24:18,docker_cache_1,1.72,986.40
2024-07-01 12:24:31,docker_detector_1,720.80,1.08
2024-07-01 12:24:31,docker_combiner_1,0.35,69.84
2024-07-01 12:24:31,docker_extractor_1,0.48,93.70
2024-07-01 12:24:31,docker_minion_1,0.23,26.46
2024-07-01 12:24:31,docker_controller_1,0.50,26.22
2024-07-01 12:24:31,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:24:31,docker_postgres_1,0.00,35.89
2024-07-01 12:24:31,docker_cache_1,69.47,1003.00
2024-07-01 12:24:43,docker_detector_1,714.48,1.07
2024-07-01 12:24:43,docker_combiner_1,0.35,69.84
2024-07-01 12:24:43,docker_extractor_1,0.53,93.70
2024-07-01 12:24:43,docker_minion_1,0.23,26.46
2024-07-01 12:24:43,docker_controller_1,0.51,26.22
2024-07-01 12:24:43,docker_pgbouncer_1,0.04,1.33
2024-07-01 12:24:43,docker_postgres_1,0.02,35.89
2024-07-01 12:24:43,docker_cache_1,86.09,998.70
2024-07-01 12:24:56,docker_detector_1,795.23,1.04
2024-07-01 12:24:56,docker_combiner_1,0.34,69.85
2024-07-01 12:24:56,docker_extractor_1,0.43,91.29
2024-07-01 12:24:56,docker_minion_1,0.28,26.47
2024-07-01 12:24:56,docker_controller_1,0.51,26.21
2024-07-01 12:24:56,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:24:56,docker_postgres_1,0.02,35.89
2024-07-01 12:24:56,docker_cache_1,0.29,996.20
2024-07-01 12:25:09,docker_detector_1,576.33,1.05
2024-07-01 12:25:09,docker_combiner_1,0.25,69.85
2024-07-01 12:25:09,docker_extractor_1,0.41,91.29
2024-07-01 12:25:09,docker_minion_1,0.18,26.47
2024-07-01 12:25:09,docker_controller_1,0.34,26.21
2024-07-01 12:25:09,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:25:09,docker_postgres_1,0.00,35.90
2024-07-01 12:25:09,docker_cache_1,8.49,1001.00
2024-07-01 12:25:21,docker_detector_1,715.21,1021.00
2024-07-01 12:25:21,docker_combiner_1,0.32,69.84
2024-07-01 12:25:21,docker_extractor_1,0.47,91.29
2024-07-01 12:25:21,docker_minion_1,0.21,26.47
2024-07-01 12:25:21,docker_controller_1,0.43,26.21
2024-07-01 12:25:21,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:25:21,docker_postgres_1,0.03,35.89
2024-07-01 12:25:21,docker_cache_1,71.11,995.70
2024-07-01 12:25:34,docker_detector_1,792.93,1.02
2024-07-01 12:25:34,docker_combiner_1,0.35,69.85
2024-07-01 12:25:34,docker_extractor_1,0.56,93.70
2024-07-01 12:25:34,docker_minion_1,0.21,26.48
2024-07-01 12:25:34,docker_controller_1,0.52,26.23
2024-07-01 12:25:34,docker_pgbouncer_1,0.04,1.33
2024-07-01 12:25:34,docker_postgres_1,0.01,35.89
2024-07-01 12:25:34,docker_cache_1,0.38,993.80
2024-07-01 12:25:47,docker_detector_1,587.67,1.00
2024-07-01 12:25:47,docker_combiner_1,0.31,69.85
2024-07-01 12:25:47,docker_extractor_1,0.39,93.70
2024-07-01 12:25:47,docker_minion_1,0.19,26.48
2024-07-01 12:25:47,docker_controller_1,0.35,26.23
2024-07-01 12:25:47,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:25:47,docker_postgres_1,0.00,35.90
2024-07-01 12:25:47,docker_cache_1,0.29,979.30
2024-07-01 12:25:59,docker_detector_1,721.21,1.00
2024-07-01 12:25:59,docker_combiner_1,0.29,69.84
2024-07-01 12:25:59,docker_extractor_1,0.51,96.11
2024-07-01 12:25:59,docker_minion_1,0.37,26.48
2024-07-01 12:25:59,docker_controller_1,0.43,26.22
2024-07-01 12:25:59,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:25:59,docker_postgres_1,0.02,35.89
2024-07-01 12:25:59,docker_cache_1,71.44,990.80
2024-07-01 12:26:12,docker_detector_1,794.92,1.00
2024-07-01 12:26:12,docker_combiner_1,0.45,69.84
2024-07-01 12:26:12,docker_extractor_1,0.61,96.11
2024-07-01 12:26:12,docker_minion_1,0.29,26.48
2024-07-01 12:26:12,docker_controller_1,0.54,26.22
2024-07-01 12:26:12,docker_pgbouncer_1,0.04,1.33
2024-07-01 12:26:12,docker_postgres_1,0.00,35.89
2024-07-01 12:26:12,docker_cache_1,0.37,978.40
2024-07-01 12:26:25,docker_detector_1,0.27,1.00
2024-07-01 12:26:25,docker_combiner_1,82.25,69.85
2024-07-01 12:26:25,docker_extractor_1,7.69,96.14
2024-07-01 12:26:25,docker_minion_1,0.22,26.49
2024-07-01 12:26:25,docker_controller_1,3.76,26.23
2024-07-01 12:26:25,docker_pgbouncer_1,1.98,1.33
2024-07-01 12:26:25,docker_postgres_1,1.52,35.89
2024-07-01 12:26:25,docker_cache_1,1.81,993.00
2024-07-01 12:26:37,docker_detector_1,115.71,1.02
2024-07-01 12:26:37,docker_combiner_1,0.20,69.84
2024-07-01 12:26:37,docker_extractor_1,0.46,94.26
2024-07-01 12:26:37,docker_minion_1,0.21,26.49
2024-07-01 12:26:37,docker_controller_1,0.50,26.23
2024-07-01 12:26:37,docker_pgbouncer_1,0.02,1.34
2024-07-01 12:26:37,docker_postgres_1,0.01,35.89
2024-07-01 12:26:37,docker_cache_1,91.48,1006.00
2024-07-01 12:26:50,docker_detector_1,722.08,1.02
2024-07-01 12:26:50,docker_combiner_1,0.31,69.84
2024-07-01 12:26:50,docker_extractor_1,0.47,94.26
2024-07-01 12:26:50,docker_minion_1,0.24,26.49
2024-07-01 12:26:50,docker_controller_1,0.45,26.23
2024-07-01 12:26:50,docker_pgbouncer_1,0.04,1.34
2024-07-01 12:26:50,docker_postgres_1,0.00,35.90
2024-07-01 12:26:50,docker_cache_1,68.21,998.80
2024-07-01 12:27:03,docker_detector_1,789.73,1.02
2024-07-01 12:27:03,docker_combiner_1,0.51,69.85
2024-07-01 12:27:03,docker_extractor_1,0.61,93.70
2024-07-01 12:27:03,docker_minion_1,0.25,26.51
2024-07-01 12:27:03,docker_controller_1,0.60,26.23
2024-07-01 12:27:03,docker_pgbouncer_1,0.07,1.33
2024-07-01 12:27:03,docker_postgres_1,0.04,35.89
2024-07-01 12:27:03,docker_cache_1,0.34,995.60
2024-07-01 12:27:15,docker_detector_1,705.60,1000.00
2024-07-01 12:27:15,docker_combiner_1,0.29,69.85
2024-07-01 12:27:15,docker_extractor_1,0.42,93.70
2024-07-01 12:27:15,docker_minion_1,0.20,26.51
2024-07-01 12:27:15,docker_controller_1,0.35,26.23
2024-07-01 12:27:15,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:27:15,docker_postgres_1,0.00,35.90
2024-07-01 12:27:15,docker_cache_1,79.58,1002.00
2024-07-01 12:27:28,docker_detector_1,445.65,1000.00
2024-07-01 12:27:28,docker_combiner_1,35.00,126.20
2024-07-01 12:27:28,docker_extractor_1,0.41,93.69
2024-07-01 12:27:28,docker_minion_1,5.82,26.52
2024-07-01 12:27:28,docker_controller_1,4.26,26.23
2024-07-01 12:27:28,docker_pgbouncer_1,2.23,1.33
2024-07-01 12:27:28,docker_postgres_1,1.68,35.90
2024-07-01 12:27:28,docker_cache_1,91.45,995.50
2024-07-01 12:27:41,docker_detector_1,797.85,1000.00
2024-07-01 12:27:41,docker_combiner_1,0.44,59.56
2024-07-01 12:27:41,docker_extractor_1,0.60,96.11
2024-07-01 12:27:41,docker_minion_1,0.31,26.52
2024-07-01 12:27:41,docker_controller_1,0.59,26.22
2024-07-01 12:27:41,docker_pgbouncer_1,0.05,1.33
2024-07-01 12:27:41,docker_postgres_1,0.05,35.89
2024-07-01 12:27:41,docker_cache_1,0.35,995.60
2024-07-01 12:27:53,docker_detector_1,790.29,1.00
2024-07-01 12:27:53,docker_combiner_1,0.51,59.56
2024-07-01 12:27:53,docker_extractor_1,0.63,96.11
2024-07-01 12:27:53,docker_minion_1,0.33,26.52
2024-07-01 12:27:53,docker_controller_1,0.61,26.22
2024-07-01 12:27:53,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:27:53,docker_postgres_1,0.00,35.90
2024-07-01 12:27:53,docker_cache_1,0.30,978.70
2024-07-01 12:28:06,docker_detector_1,709.08,1.00
2024-07-01 12:28:06,docker_combiner_1,0.36,69.84
2024-07-01 12:28:06,docker_extractor_1,0.54,93.71
2024-07-01 12:28:06,docker_minion_1,0.19,26.52
2024-07-01 12:28:06,docker_controller_1,0.44,26.23
2024-07-01 12:28:06,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:28:06,docker_postgres_1,1.28,35.90
2024-07-01 12:28:06,docker_cache_1,70.08,990.70
2024-07-01 12:28:19,docker_detector_1,790.13,1015.00
2024-07-01 12:28:19,docker_combiner_1,0.37,69.84
2024-07-01 12:28:19,docker_extractor_1,0.57,93.71
2024-07-01 12:28:19,docker_minion_1,0.25,26.52
2024-07-01 12:28:19,docker_controller_1,0.52,26.23
2024-07-01 12:28:19,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:28:19,docker_postgres_1,0.01,35.89
2024-07-01 12:28:19,docker_cache_1,0.32,975.10
2024-07-01 12:28:31,docker_detector_1,0.23,984.70
2024-07-01 12:28:31,docker_combiner_1,26.37,64.43
2024-07-01 12:28:31,docker_extractor_1,44.14,96.12
2024-07-01 12:28:31,docker_minion_1,11.06,26.54
2024-07-01 12:28:31,docker_controller_1,7.44,26.36
2024-07-01 12:28:31,docker_pgbouncer_1,3.99,1.34
2024-07-01 12:28:31,docker_postgres_1,3.05,35.90
2024-07-01 12:28:31,docker_cache_1,2.78,992.10
2024-07-01 12:28:44,docker_detector_1,715.88,1.05
2024-07-01 12:28:44,docker_combiner_1,0.27,64.43
2024-07-01 12:28:44,docker_extractor_1,0.47,96.12
2024-07-01 12:28:44,docker_minion_1,0.17,26.54
2024-07-01 12:28:44,docker_controller_1,0.43,26.23
2024-07-01 12:28:44,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:28:44,docker_postgres_1,0.02,35.89
2024-07-01 12:28:44,docker_cache_1,85.89,1000.00
2024-07-01 12:28:57,docker_detector_1,540.23,1.11
2024-07-01 12:28:57,docker_combiner_1,0.40,64.43
2024-07-01 12:28:57,docker_extractor_1,0.42,96.12
2024-07-01 12:28:57,docker_minion_1,0.22,26.54
2024-07-01 12:28:57,docker_controller_1,0.41,26.23
2024-07-01 12:28:57,docker_pgbouncer_1,0.05,1.33
2024-07-01 12:28:57,docker_postgres_1,0.00,35.89
2024-07-01 12:28:57,docker_cache_1,74.04,993.90
2024-07-01 12:29:09,docker_detector_1,790.89,1.05
2024-07-01 12:29:09,docker_combiner_1,0.52,64.44
2024-07-01 12:29:09,docker_extractor_1,0.57,96.13
2024-07-01 12:29:09,docker_minion_1,0.27,26.55
2024-07-01 12:29:09,docker_controller_1,0.63,26.24
2024-07-01 12:29:09,docker_pgbouncer_1,0.03,1.34
2024-07-01 12:29:09,docker_postgres_1,0.10,35.89
2024-07-01 12:29:09,docker_cache_1,0.35,992.20
2024-07-01 12:29:22,docker_detector_1,778.16,1.01
2024-07-01 12:29:22,docker_combiner_1,0.32,64.44
2024-07-01 12:29:22,docker_extractor_1,0.48,96.13
2024-07-01 12:29:22,docker_minion_1,0.19,26.55
2024-07-01 12:29:22,docker_controller_1,0.51,26.24
2024-07-01 12:29:22,docker_pgbouncer_1,0.02,1.34
2024-07-01 12:29:22,docker_postgres_1,0.00,35.89
2024-07-01 12:29:22,docker_cache_1,0.30,992.20
2024-07-01 12:29:35,docker_detector_1,0.59,1.01
2024-07-01 12:29:35,docker_combiner_1,100.15,104.90
2024-07-01 12:29:35,docker_extractor_1,0.43,96.13
2024-07-01 12:29:35,docker_minion_1,4.96,26.55
2024-07-01 12:29:35,docker_controller_1,1.36,26.24
2024-07-01 12:29:35,docker_pgbouncer_1,0.35,1.33
2024-07-01 12:29:35,docker_postgres_1,0.32,35.90
2024-07-01 12:29:35,docker_cache_1,79.15,990.20
2024-07-01 12:29:47,docker_detector_1,789.93,1.04
2024-07-01 12:29:47,docker_combiner_1,0.40,64.50
2024-07-01 12:29:47,docker_extractor_1,0.62,96.13
2024-07-01 12:29:47,docker_minion_1,0.29,26.56
2024-07-01 12:29:47,docker_controller_1,0.54,26.24
2024-07-01 12:29:47,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:29:47,docker_postgres_1,0.03,35.89
2024-07-01 12:29:47,docker_cache_1,0.36,992.50
2024-07-01 12:30:00,docker_detector_1,469.96,1.04
2024-07-01 12:30:00,docker_combiner_1,0.44,64.50
2024-07-01 12:30:00,docker_extractor_1,0.55,96.13
2024-07-01 12:30:00,docker_minion_1,0.24,26.56
2024-07-01 12:30:00,docker_controller_1,0.48,26.24
2024-07-01 12:30:00,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:30:00,docker_postgres_1,0.01,35.89
2024-07-01 12:30:00,docker_cache_1,0.33,975.40
2024-07-01 12:30:13,docker_detector_1,698.68,1.04
2024-07-01 12:30:13,docker_combiner_1,0.34,62.05
2024-07-01 12:30:13,docker_extractor_1,0.57,91.43
2024-07-01 12:30:13,docker_minion_1,0.21,26.56
2024-07-01 12:30:13,docker_controller_1,0.39,26.23
2024-07-01 12:30:13,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:30:13,docker_postgres_1,0.04,35.89
2024-07-01 12:30:13,docker_cache_1,94.02,997.50
2024-07-01 12:30:25,docker_detector_1,710.62,1.00
2024-07-01 12:30:25,docker_combiner_1,0.36,62.05
2024-07-01 12:30:25,docker_extractor_1,0.49,91.43
2024-07-01 12:30:25,docker_minion_1,0.22,26.56
2024-07-01 12:30:25,docker_controller_1,0.51,26.23
2024-07-01 12:30:25,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:30:25,docker_postgres_1,1.12,35.90
2024-07-01 12:30:25,docker_cache_1,71.28,1005.00
2024-07-01 12:30:38,docker_detector_1,0.23,1.03
2024-07-01 12:30:38,docker_combiner_1,59.52,102.70
2024-07-01 12:30:38,docker_extractor_1,0.31,91.43
2024-07-01 12:30:38,docker_minion_1,0.17,26.56
2024-07-01 12:30:38,docker_controller_1,0.36,26.24
2024-07-01 12:30:38,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:30:38,docker_postgres_1,0.00,35.90
2024-07-01 12:30:38,docker_cache_1,1.21,976.10
2024-07-01 12:30:51,docker_detector_1,473.29,1.05
2024-07-01 12:30:51,docker_combiner_1,0.34,62.03
2024-07-01 12:30:51,docker_extractor_1,0.46,97.61
2024-07-01 12:30:51,docker_minion_1,0.21,26.60
2024-07-01 12:30:51,docker_controller_1,0.39,26.24
2024-07-01 12:30:51,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:30:51,docker_postgres_1,0.02,35.89
2024-07-01 12:30:51,docker_cache_1,72.43,995.40
2024-07-01 12:31:03,docker_detector_1,719.06,1.05
2024-07-01 12:31:03,docker_combiner_1,0.41,62.03
2024-07-01 12:31:03,docker_extractor_1,0.52,97.61
2024-07-01 12:31:03,docker_minion_1,0.22,26.59
2024-07-01 12:31:03,docker_controller_1,0.58,26.23
2024-07-01 12:31:03,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:31:03,docker_postgres_1,0.00,35.89
2024-07-01 12:31:03,docker_cache_1,89.06,988.60
2024-07-01 12:31:16,docker_detector_1,792.69,1.05
2024-07-01 12:31:16,docker_combiner_1,0.36,62.02
2024-07-01 12:31:16,docker_extractor_1,0.54,98.54
2024-07-01 12:31:16,docker_minion_1,0.19,26.61
2024-07-01 12:31:16,docker_controller_1,0.47,26.24
2024-07-01 12:31:16,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:31:16,docker_postgres_1,0.02,35.89
2024-07-01 12:31:16,docker_cache_1,0.32,983.40
2024-07-01 12:31:29,docker_detector_1,314.02,1.02
2024-07-01 12:31:29,docker_combiner_1,0.27,62.02
2024-07-01 12:31:29,docker_extractor_1,0.37,98.54
2024-07-01 12:31:29,docker_minion_1,0.20,26.61
2024-07-01 12:31:29,docker_controller_1,0.27,26.24
2024-07-01 12:31:29,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:31:29,docker_postgres_1,0.00,35.90
2024-07-01 12:31:29,docker_cache_1,0.33,983.50
2024-07-01 12:31:41,docker_detector_1,719.84,1.02
2024-07-01 12:31:41,docker_combiner_1,0.34,62.02
2024-07-01 12:31:41,docker_extractor_1,0.60,98.54
2024-07-01 12:31:41,docker_minion_1,0.22,26.60
2024-07-01 12:31:41,docker_controller_1,0.50,26.23
2024-07-01 12:31:41,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:31:41,docker_postgres_1,0.03,35.89
2024-07-01 12:31:41,docker_cache_1,71.01,986.30
2024-07-01 12:31:54,docker_detector_1,797.73,1.04
2024-07-01 12:31:54,docker_combiner_1,0.26,62.03
2024-07-01 12:31:54,docker_extractor_1,0.66,98.55
2024-07-01 12:31:54,docker_minion_1,0.26,26.61
2024-07-01 12:31:54,docker_controller_1,0.53,26.25
2024-07-01 12:31:54,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:31:54,docker_postgres_1,0.03,35.89
2024-07-01 12:31:54,docker_cache_1,0.41,986.10
2024-07-01 12:32:07,docker_detector_1,551.25,1.02
2024-07-01 12:32:07,docker_combiner_1,0.37,62.03
2024-07-01 12:32:07,docker_extractor_1,0.43,98.55
2024-07-01 12:32:07,docker_minion_1,0.17,26.61
2024-07-01 12:32:07,docker_controller_1,0.41,26.25
2024-07-01 12:32:07,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:32:07,docker_postgres_1,0.00,35.90
2024-07-01 12:32:07,docker_cache_1,0.30,969.10
2024-07-01 12:32:19,docker_detector_1,721.65,1.02
2024-07-01 12:32:19,docker_combiner_1,0.36,62.04
2024-07-01 12:32:19,docker_extractor_1,0.61,98.55
2024-07-01 12:32:19,docker_minion_1,0.26,26.62
2024-07-01 12:32:19,docker_controller_1,0.51,26.24
2024-07-01 12:32:19,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:32:19,docker_postgres_1,0.03,35.89
2024-07-01 12:32:19,docker_cache_1,70.11,979.90
2024-07-01 12:32:32,docker_detector_1,790.38,1.02
2024-07-01 12:32:32,docker_combiner_1,0.44,62.04
2024-07-01 12:32:32,docker_extractor_1,0.67,98.55
2024-07-01 12:32:32,docker_minion_1,0.31,26.62
2024-07-01 12:32:32,docker_controller_1,0.46,26.24
2024-07-01 12:32:32,docker_pgbouncer_1,0.05,1.33
2024-07-01 12:32:32,docker_postgres_1,0.00,35.89
2024-07-01 12:32:32,docker_cache_1,0.41,968.30
2024-07-01 12:32:45,docker_detector_1,0.24,1.02
2024-07-01 12:32:45,docker_combiner_1,100.32,115.70
2024-07-01 12:32:45,docker_extractor_1,0.32,98.55
2024-07-01 12:32:45,docker_minion_1,0.16,26.62
2024-07-01 12:32:45,docker_controller_1,0.29,26.25
2024-07-01 12:32:45,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:32:45,docker_postgres_1,0.00,35.90
2024-07-01 12:32:45,docker_cache_1,1.25,973.10
2024-07-01 12:32:57,docker_detector_1,678.19,1.09
2024-07-01 12:32:57,docker_combiner_1,0.31,62.03
2024-07-01 12:32:57,docker_extractor_1,0.65,96.14
2024-07-01 12:32:57,docker_minion_1,0.23,26.62
2024-07-01 12:32:57,docker_controller_1,0.41,26.25
2024-07-01 12:32:57,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:32:57,docker_postgres_1,0.03,35.90
2024-07-01 12:32:57,docker_cache_1,92.75,995.50
2024-07-01 12:33:10,docker_detector_1,706.87,1.05
2024-07-01 12:33:10,docker_combiner_1,0.37,62.03
2024-07-01 12:33:10,docker_extractor_1,0.56,96.14
2024-07-01 12:33:10,docker_minion_1,0.24,26.62
2024-07-01 12:33:10,docker_controller_1,0.50,26.24
2024-07-01 12:33:10,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:33:10,docker_postgres_1,0.00,35.90
2024-07-01 12:33:10,docker_cache_1,70.63,988.30
2024-07-01 12:33:23,docker_detector_1,795.07,1.05
2024-07-01 12:33:23,docker_combiner_1,0.44,62.04
2024-07-01 12:33:23,docker_extractor_1,0.64,98.56
2024-07-01 12:33:23,docker_minion_1,0.29,26.63
2024-07-01 12:33:23,docker_controller_1,0.55,26.25
2024-07-01 12:33:23,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:33:23,docker_postgres_1,0.04,35.90
2024-07-01 12:33:23,docker_cache_1,0.26,985.50
2024-07-01 12:33:35,docker_detector_1,297.70,1.01
2024-07-01 12:33:35,docker_combiner_1,0.26,62.04
2024-07-01 12:33:35,docker_extractor_1,0.38,98.56
2024-07-01 12:33:35,docker_minion_1,0.17,26.63
2024-07-01 12:33:35,docker_controller_1,0.39,26.25
2024-07-01 12:33:35,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:33:35,docker_postgres_1,0.02,35.90
2024-07-01 12:33:35,docker_cache_1,75.78,992.40
2024-07-01 12:33:48,docker_detector_1,706.36,1.01
2024-07-01 12:33:48,docker_combiner_1,0.47,62.04
2024-07-01 12:33:48,docker_extractor_1,0.61,98.56
2024-07-01 12:33:48,docker_minion_1,0.28,26.62
2024-07-01 12:33:48,docker_controller_1,0.45,26.25
2024-07-01 12:33:48,docker_pgbouncer_1,0.04,1.33
2024-07-01 12:33:48,docker_postgres_1,0.00,35.91
2024-07-01 12:33:48,docker_cache_1,71.57,984.00
2024-07-01 12:34:01,docker_detector_1,790.44,1023.00
2024-07-01 12:34:01,docker_combiner_1,0.48,64.49
