Timestamp,Container,CPU,Memory Usage
2024-07-01 12:44:34,docker_detector_1,789.87,1.04
2024-07-01 12:44:34,docker_combiner_1,0.50,69.50
2024-07-01 12:44:34,docker_extractor_1,0.62,91.46
2024-07-01 12:44:34,docker_minion_1,0.25,26.82
2024-07-01 12:44:34,docker_controller_1,0.55,26.30
2024-07-01 12:44:34,docker_pgbouncer_1,0.05,1.34
2024-07-01 12:44:34,docker_postgres_1,0.00,35.92
2024-07-01 12:44:34,docker_cache_1,0.37,973.20
2024-07-01 12:44:47,docker_detector_1,796.19,1.04
2024-07-01 12:44:47,docker_combiner_1,0.49,69.50
2024-07-01 12:44:47,docker_extractor_1,0.59,91.46
2024-07-01 12:44:47,docker_minion_1,0.30,26.82
2024-07-01 12:44:47,docker_controller_1,0.60,26.30
2024-07-01 12:44:47,docker_pgbouncer_1,0.03,1.34
2024-07-01 12:44:47,docker_postgres_1,0.02,35.92
2024-07-01 12:44:47,docker_cache_1,0.31,958.20
2024-07-01 12:44:59,docker_detector_1,229.33,1.04
2024-07-01 12:44:59,docker_combiner_1,0.26,75.05
2024-07-01 12:44:59,docker_extractor_1,0.55,91.46
2024-07-01 12:44:59,docker_minion_1,0.16,26.84
2024-07-01 12:44:59,docker_controller_1,0.30,26.30
2024-07-01 12:44:59,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:44:59,docker_postgres_1,0.02,35.91
2024-07-01 12:44:59,docker_cache_1,71.10,970.30
2024-07-01 12:45:12,docker_detector_1,729.10,1.04
2024-07-01 12:45:12,docker_combiner_1,0.37,75.05
2024-07-01 12:45:12,docker_extractor_1,0.56,91.46
2024-07-01 12:45:12,docker_minion_1,0.25,26.84
2024-07-01 12:45:12,docker_controller_1,0.53,26.30
2024-07-01 12:45:12,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:45:12,docker_postgres_1,0.00,35.91
2024-07-01 12:45:12,docker_cache_1,65.65,959.90
2024-07-01 12:45:24,docker_detector_1,0.36,1.04
2024-07-01 12:45:24,docker_combiner_1,48.73,73.76
2024-07-01 12:45:24,docker_extractor_1,40.97,100.80
2024-07-01 12:45:24,docker_minion_1,0.17,26.84
2024-07-01 12:45:24,docker_controller_1,3.79,26.30
2024-07-01 12:45:24,docker_pgbouncer_1,2.05,1.33
2024-07-01 12:45:24,docker_postgres_1,1.52,35.91
2024-07-01 12:45:24,docker_cache_1,3.08,976.80
2024-07-01 12:45:37,docker_detector_1,704.64,1.05
2024-07-01 12:45:37,docker_combiner_1,0.30,73.76
2024-07-01 12:45:37,docker_extractor_1,0.33,91.46
2024-07-01 12:45:37,docker_minion_1,0.17,26.84
2024-07-01 12:45:37,docker_controller_1,0.32,26.30
2024-07-01 12:45:37,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:45:37,docker_postgres_1,0.02,35.91
2024-07-01 12:45:37,docker_cache_1,88.81,985.60
2024-07-01 12:45:50,docker_detector_1,716.34,1.05
2024-07-01 12:45:50,docker_combiner_1,0.32,73.76
2024-07-01 12:45:50,docker_extractor_1,0.52,91.46
2024-07-01 12:45:50,docker_minion_1,0.23,26.84
2024-07-01 12:45:50,docker_controller_1,0.49,26.30
2024-07-01 12:45:50,docker_pgbouncer_1,0.04,1.33
2024-07-01 12:45:50,docker_postgres_1,0.01,35.92
2024-07-01 12:45:50,docker_cache_1,69.91,977.90
2024-07-01 12:46:02,docker_detector_1,792.41,1.07
2024-07-01 12:46:02,docker_combiner_1,0.47,72.93
2024-07-01 12:46:02,docker_extractor_1,0.64,91.47
2024-07-01 12:46:02,docker_minion_1,0.30,26.86
2024-07-01 12:46:02,docker_controller_1,0.60,26.30
2024-07-01 12:46:02,docker_pgbouncer_1,0.05,1.33
2024-07-01 12:46:02,docker_postgres_1,0.03,35.91
2024-07-01 12:46:02,docker_cache_1,0.34,977.30
2024-07-01 12:46:15,docker_detector_1,722.26,1.01
2024-07-01 12:46:15,docker_combiner_1,0.28,72.93
2024-07-01 12:46:15,docker_extractor_1,0.42,91.47
2024-07-01 12:46:15,docker_minion_1,0.18,26.86
2024-07-01 12:46:15,docker_controller_1,0.44,26.30
2024-07-01 12:46:15,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:46:15,docker_postgres_1,0.00,35.91
2024-07-01 12:46:15,docker_cache_1,0.29,977.30
2024-07-01 12:46:28,docker_detector_1,726.79,1.05
2024-07-01 12:46:28,docker_combiner_1,33.80,144.90
2024-07-01 12:46:28,docker_extractor_1,0.42,91.47
2024-07-01 12:46:28,docker_minion_1,5.09,26.87
2024-07-01 12:46:28,docker_controller_1,4.08,26.30
2024-07-01 12:46:28,docker_pgbouncer_1,2.16,1.33
2024-07-01 12:46:28,docker_postgres_1,1.63,35.92
2024-07-01 12:46:28,docker_cache_1,85.42,972.70
2024-07-01 12:46:40,docker_detector_1,786.35,1.04
2024-07-01 12:46:40,docker_combiner_1,0.42,60.77
2024-07-01 12:46:40,docker_extractor_1,0.61,91.47
2024-07-01 12:46:40,docker_minion_1,0.26,26.87
2024-07-01 12:46:40,docker_controller_1,0.56,26.30
2024-07-01 12:46:40,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:46:40,docker_postgres_1,0.04,35.91
2024-07-01 12:46:40,docker_cache_1,0.43,978.50
2024-07-01 12:46:53,docker_detector_1,790.46,1.04
2024-07-01 12:46:53,docker_combiner_1,0.45,60.77
2024-07-01 12:46:53,docker_extractor_1,0.58,91.47
2024-07-01 12:46:53,docker_minion_1,0.20,26.87
2024-07-01 12:46:53,docker_controller_1,0.55,26.30
2024-07-01 12:46:53,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:46:53,docker_postgres_1,0.03,35.91
2024-07-01 12:46:53,docker_cache_1,0.28,954.70
2024-07-01 12:47:06,docker_detector_1,720.57,1.04
2024-07-01 12:47:06,docker_combiner_1,0.37,75.86
2024-07-01 12:47:06,docker_extractor_1,0.62,91.47
2024-07-01 12:47:06,docker_minion_1,0.20,26.88
2024-07-01 12:47:06,docker_controller_1,0.49,26.30
2024-07-01 12:47:06,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:47:06,docker_postgres_1,0.00,35.91
2024-07-01 12:47:06,docker_cache_1,68.55,977.30
2024-07-01 12:47:18,docker_detector_1,790.10,1.04
2024-07-01 12:47:18,docker_combiner_1,0.47,75.86
2024-07-01 12:47:18,docker_extractor_1,0.64,91.47
2024-07-01 12:47:18,docker_minion_1,0.25,26.88
2024-07-01 12:47:18,docker_controller_1,0.59,26.30
2024-07-01 12:47:18,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:47:18,docker_postgres_1,0.03,35.92
2024-07-01 12:47:18,docker_cache_1,0.32,956.40
2024-07-01 12:47:31,docker_detector_1,0.29,1.04
2024-07-01 12:47:31,docker_combiner_1,35.39,73.86
2024-07-01 12:47:31,docker_extractor_1,48.61,100.10
2024-07-01 12:47:31,docker_minion_1,8.11,26.93
2024-07-01 12:47:31,docker_controller_1,5.15,26.32
2024-07-01 12:47:31,docker_pgbouncer_1,2.92,1.47
2024-07-01 12:47:31,docker_postgres_1,2.15,35.92
2024-07-01 12:47:31,docker_cache_1,1.48,969.40
2024-07-01 12:47:44,docker_detector_1,224.16,1.05
2024-07-01 12:47:44,docker_combiner_1,0.26,73.86
2024-07-01 12:47:44,docker_extractor_1,0.37,91.47
2024-07-01 12:47:44,docker_minion_1,0.16,26.89
2024-07-01 12:47:44,docker_controller_1,0.34,26.30
2024-07-01 12:47:44,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:47:44,docker_postgres_1,0.00,35.91
2024-07-01 12:47:44,docker_cache_1,72.14,987.30
2024-07-01 12:47:56,docker_detector_1,720.20,1.05
2024-07-01 12:47:56,docker_combiner_1,0.41,73.86
2024-07-01 12:47:56,docker_extractor_1,0.55,91.47
2024-07-01 12:47:56,docker_minion_1,0.23,26.89
2024-07-01 12:47:56,docker_controller_1,0.53,26.30
2024-07-01 12:47:56,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:47:56,docker_postgres_1,0.01,35.92
2024-07-01 12:47:56,docker_cache_1,82.49,980.10
2024-07-01 12:48:09,docker_detector_1,795.00,1.05
2024-07-01 12:48:09,docker_combiner_1,0.46,76.93
2024-07-01 12:48:09,docker_extractor_1,0.61,96.95
2024-07-01 12:48:09,docker_minion_1,0.25,26.90
2024-07-01 12:48:09,docker_controller_1,0.65,26.30
2024-07-01 12:48:09,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:48:09,docker_postgres_1,0.00,35.92
2024-07-01 12:48:09,docker_cache_1,0.35,978.30
2024-07-01 12:48:22,docker_detector_1,364.97,1.05
2024-07-01 12:48:22,docker_combiner_1,0.30,76.93
2024-07-01 12:48:22,docker_extractor_1,0.42,96.95
2024-07-01 12:48:22,docker_minion_1,0.19,26.90
2024-07-01 12:48:22,docker_controller_1,0.42,26.30
2024-07-01 12:48:22,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:48:22,docker_postgres_1,0.03,35.91
2024-07-01 12:48:22,docker_cache_1,87.72,985.30
2024-07-01 12:48:34,docker_detector_1,346.53,1.05
2024-07-01 12:48:34,docker_combiner_1,46.97,75.62
2024-07-01 12:48:34,docker_extractor_1,0.41,96.94
2024-07-01 12:48:34,docker_minion_1,5.47,26.91
2024-07-01 12:48:34,docker_controller_1,4.04,26.30
2024-07-01 12:48:34,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:48:34,docker_postgres_1,1.62,35.92
2024-07-01 12:48:34,docker_cache_1,71.85,977.80
2024-07-01 12:48:47,docker_detector_1,793.74,1.08
2024-07-01 12:48:47,docker_combiner_1,0.41,73.06
2024-07-01 12:48:47,docker_extractor_1,0.54,91.48
2024-07-01 12:48:47,docker_minion_1,0.23,26.91
2024-07-01 12:48:47,docker_controller_1,0.55,26.30
2024-07-01 12:48:47,docker_pgbouncer_1,0.04,1.33
2024-07-01 12:48:47,docker_postgres_1,0.05,35.91
2024-07-01 12:48:47,docker_cache_1,0.38,975.30
2024-07-01 12:49:00,docker_detector_1,790.28,1.05
2024-07-01 12:49:00,docker_combiner_1,0.56,73.06
2024-07-01 12:49:00,docker_extractor_1,0.60,91.48
2024-07-01 12:49:00,docker_minion_1,0.29,26.91
2024-07-01 12:49:00,docker_controller_1,0.59,26.30
2024-07-01 12:49:00,docker_pgbouncer_1,0.04,1.33
2024-07-01 12:49:00,docker_postgres_1,0.00,35.91
2024-07-01 12:49:00,docker_cache_1,0.32,959.60
2024-07-01 12:49:12,docker_detector_1,451.03,1.05
2024-07-01 12:49:12,docker_combiner_1,0.26,72.41
2024-07-01 12:49:12,docker_extractor_1,0.41,91.47
2024-07-01 12:49:12,docker_minion_1,0.17,26.93
2024-07-01 12:49:12,docker_controller_1,0.33,26.30
2024-07-01 12:49:12,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:49:12,docker_postgres_1,0.02,35.91
2024-07-01 12:49:12,docker_cache_1,69.46,979.70
2024-07-01 12:49:25,docker_detector_1,793.74,1.02
2024-07-01 12:49:25,docker_combiner_1,0.43,72.41
2024-07-01 12:49:25,docker_extractor_1,0.62,91.47
2024-07-01 12:49:25,docker_minion_1,0.27,26.93
2024-07-01 12:49:25,docker_controller_1,0.58,26.30
2024-07-01 12:49:25,docker_pgbouncer_1,0.04,1.33
2024-07-01 12:49:25,docker_postgres_1,0.03,35.91
2024-07-01 12:49:25,docker_cache_1,0.41,960.00
2024-07-01 12:49:38,docker_detector_1,53.94,1.03
2024-07-01 12:49:38,docker_combiner_1,0.29,72.34
2024-07-01 12:49:38,docker_extractor_1,39.15,91.48
2024-07-01 12:49:38,docker_minion_1,5.65,26.94
2024-07-01 12:49:38,docker_controller_1,3.95,26.30
2024-07-01 12:49:38,docker_pgbouncer_1,2.05,1.34
2024-07-01 12:49:38,docker_postgres_1,1.54,35.91
2024-07-01 12:49:38,docker_cache_1,1.84,975.40
2024-07-01 12:49:50,docker_detector_1,551.38,1.04
2024-07-01 12:49:50,docker_combiner_1,0.25,72.34
2024-07-01 12:49:50,docker_extractor_1,0.35,91.47
2024-07-01 12:49:50,docker_minion_1,0.16,26.94
2024-07-01 12:49:50,docker_controller_1,0.35,26.30
2024-07-01 12:49:50,docker_pgbouncer_1,0.03,1.34
2024-07-01 12:49:50,docker_postgres_1,0.02,35.92
2024-07-01 12:49:50,docker_cache_1,70.34,977.20
2024-07-01 12:50:03,docker_detector_1,700.11,1.07
2024-07-01 12:50:03,docker_combiner_1,0.37,72.34
2024-07-01 12:50:03,docker_extractor_1,1.20,91.47
2024-07-01 12:50:03,docker_minion_1,0.26,26.94
2024-07-01 12:50:03,docker_controller_1,0.47,26.30
2024-07-01 12:50:03,docker_pgbouncer_1,0.02,1.34
2024-07-01 12:50:03,docker_postgres_1,0.00,35.92
2024-07-01 12:50:03,docker_cache_1,88.83,982.00
2024-07-01 12:50:16,docker_detector_1,789.24,1.07
2024-07-01 12:50:16,docker_combiner_1,0.46,74.83
2024-07-01 12:50:16,docker_extractor_1,0.59,91.48
2024-07-01 12:50:16,docker_minion_1,0.26,26.94
2024-07-01 12:50:16,docker_controller_1,0.53,26.30
2024-07-01 12:50:16,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:50:16,docker_postgres_1,0.05,35.91
2024-07-01 12:50:16,docker_cache_1,0.39,978.00
2024-07-01 12:50:28,docker_detector_1,722.31,1.01
2024-07-01 12:50:28,docker_combiner_1,0.36,74.83
2024-07-01 12:50:28,docker_extractor_1,0.43,91.48
2024-07-01 12:50:28,docker_minion_1,0.19,26.94
2024-07-01 12:50:28,docker_controller_1,0.43,26.30
2024-07-01 12:50:28,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:50:28,docker_postgres_1,0.00,35.92
2024-07-01 12:50:28,docker_cache_1,70.68,985.40
2024-07-01 12:50:41,docker_detector_1,526.82,1.01
2024-07-01 12:50:41,docker_combiner_1,100.19,111.30
2024-07-01 12:50:41,docker_extractor_1,0.37,91.47
2024-07-01 12:50:41,docker_minion_1,0.17,26.94
2024-07-01 12:50:41,docker_controller_1,0.35,26.30
2024-07-01 12:50:41,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:50:41,docker_postgres_1,0.00,35.92
2024-07-01 12:50:41,docker_cache_1,90.87,978.30
2024-07-01 12:50:54,docker_detector_1,700.55,1.08
2024-07-01 12:50:54,docker_combiner_1,0.35,72.23
2024-07-01 12:50:54,docker_extractor_1,0.45,91.48
2024-07-01 12:50:54,docker_minion_1,0.23,26.95
2024-07-01 12:50:54,docker_controller_1,0.47,26.30
2024-07-01 12:50:54,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:50:54,docker_postgres_1,0.02,35.91
2024-07-01 12:50:54,docker_cache_1,0.36,975.80
2024-07-01 12:51:06,docker_detector_1,792.84,1.03
2024-07-01 12:51:06,docker_combiner_1,0.46,72.23
2024-07-01 12:51:06,docker_extractor_1,0.62,91.48
2024-07-01 12:51:06,docker_minion_1,0.28,26.95
2024-07-01 12:51:06,docker_controller_1,0.58,26.30
2024-07-01 12:51:06,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:51:06,docker_postgres_1,0.07,35.99
2024-07-01 12:51:06,docker_cache_1,0.35,960.60
2024-07-01 12:51:19,docker_detector_1,137.84,1.00
2024-07-01 12:51:19,docker_combiner_1,0.22,72.18
2024-07-01 12:51:19,docker_extractor_1,0.39,98.80
2024-07-01 12:51:19,docker_minion_1,0.20,26.95
2024-07-01 12:51:19,docker_controller_1,0.37,26.30
2024-07-01 12:51:19,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:51:19,docker_postgres_1,0.02,35.91
2024-07-01 12:51:19,docker_cache_1,74.38,981.90
2024-07-01 12:51:32,docker_detector_1,369.17,1.00
2024-07-01 12:51:32,docker_combiner_1,0.25,72.18
2024-07-01 12:51:32,docker_extractor_1,0.42,98.80
2024-07-01 12:51:32,docker_minion_1,0.17,26.95
2024-07-01 12:51:32,docker_controller_1,0.31,26.30
2024-07-01 12:51:32,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:51:32,docker_postgres_1,0.02,35.92
2024-07-01 12:51:32,docker_cache_1,0.38,960.70
2024-07-01 12:51:44,docker_detector_1,431.23,1.03
2024-07-01 12:51:44,docker_combiner_1,0.26,72.15
2024-07-01 12:51:44,docker_extractor_1,0.36,91.48
2024-07-01 12:51:44,docker_minion_1,10.80,26.96
2024-07-01 12:51:44,docker_controller_1,0.42,26.30
2024-07-01 12:51:44,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:51:44,docker_postgres_1,0.00,35.92
2024-07-01 12:51:44,docker_cache_1,0.25,975.90
2024-07-01 12:51:57,docker_detector_1,724.67,1.04
2024-07-01 12:51:57,docker_combiner_1,0.32,72.15
2024-07-01 12:51:57,docker_extractor_1,0.37,91.47
2024-07-01 12:51:57,docker_minion_1,0.21,26.96
2024-07-01 12:51:57,docker_controller_1,0.37,26.30
2024-07-01 12:51:57,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:51:57,docker_postgres_1,0.02,35.92
2024-07-01 12:51:57,docker_cache_1,70.46,988.70
2024-07-01 12:52:10,docker_detector_1,504.94,1.04
2024-07-01 12:52:10,docker_combiner_1,0.31,72.15
2024-07-01 12:52:10,docker_extractor_1,0.47,91.47
2024-07-01 12:52:10,docker_minion_1,0.23,26.96
2024-07-01 12:52:10,docker_controller_1,0.45,26.30
2024-07-01 12:52:10,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:52:10,docker_postgres_1,0.00,35.92
2024-07-01 12:52:10,docker_cache_1,73.02,984.30
2024-07-01 12:52:22,docker_detector_1,500.64,1.04
2024-07-01 12:52:22,docker_combiner_1,0.34,72.10
2024-07-01 12:52:22,docker_extractor_1,0.45,91.48
2024-07-01 12:52:22,docker_minion_1,0.18,26.96
2024-07-01 12:52:22,docker_controller_1,0.37,26.30
2024-07-01 12:52:22,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:52:22,docker_postgres_1,0.02,35.91
2024-07-01 12:52:22,docker_cache_1,0.34,978.50
2024-07-01 12:52:35,docker_detector_1,710.97,1.04
2024-07-01 12:52:35,docker_combiner_1,0.35,72.10
2024-07-01 12:52:35,docker_extractor_1,0.52,91.48
2024-07-01 12:52:35,docker_minion_1,0.20,26.96
2024-07-01 12:52:35,docker_controller_1,0.47,26.30
2024-07-01 12:52:35,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:52:35,docker_postgres_1,0.00,35.92
2024-07-01 12:52:35,docker_cache_1,71.45,987.00
2024-07-01 12:52:48,docker_detector_1,0.28,1.04
2024-07-01 12:52:48,docker_combiner_1,100.17,73.42
2024-07-01 12:52:48,docker_extractor_1,0.35,91.47
2024-07-01 12:52:48,docker_minion_1,0.16,26.97
2024-07-01 12:52:48,docker_controller_1,0.27,26.30
2024-07-01 12:52:48,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:52:48,docker_postgres_1,0.02,35.92
2024-07-01 12:52:48,docker_cache_1,71.27,981.80
2024-07-01 12:53:00,docker_detector_1,268.93,1.04
2024-07-01 12:53:00,docker_combiner_1,0.27,75.09
2024-07-01 12:53:00,docker_extractor_1,0.39,91.48
2024-07-01 12:53:00,docker_minion_1,0.17,26.98
2024-07-01 12:53:00,docker_controller_1,0.32,26.31
2024-07-01 12:53:00,docker_pgbouncer_1,0.01,1.33
2024-07-01 12:53:00,docker_postgres_1,0.01,35.91
2024-07-01 12:53:00,docker_cache_1,0.36,978.80
2024-07-01 12:53:13,docker_detector_1,789.89,1.04
2024-07-01 12:53:13,docker_combiner_1,0.42,75.09
2024-07-01 12:53:13,docker_extractor_1,0.62,91.48
2024-07-01 12:53:13,docker_minion_1,0.29,26.98
2024-07-01 12:53:13,docker_controller_1,0.67,26.43
2024-07-01 12:53:13,docker_pgbouncer_1,0.13,1.34
2024-07-01 12:53:13,docker_postgres_1,0.01,35.92
2024-07-01 12:53:13,docker_cache_1,0.32,960.20
2024-07-01 12:53:26,docker_detector_1,100.72,1.01
2024-07-01 12:53:26,docker_combiner_1,0.35,78.20
2024-07-01 12:53:26,docker_extractor_1,0.39,91.47
2024-07-01 12:53:26,docker_minion_1,0.19,26.99
2024-07-01 12:53:26,docker_controller_1,0.41,26.31
2024-07-01 12:53:26,docker_pgbouncer_1,0.02,1.34
2024-07-01 12:53:26,docker_postgres_1,1.07,36.14
2024-07-01 12:53:26,docker_cache_1,70.58,983.10
2024-07-01 12:53:38,docker_detector_1,584.17,1.01
2024-07-01 12:53:38,docker_combiner_1,0.27,78.20
2024-07-01 12:53:38,docker_extractor_1,0.41,91.47
2024-07-01 12:53:38,docker_minion_1,0.16,26.99
2024-07-01 12:53:38,docker_controller_1,0.34,26.31
2024-07-01 12:53:38,docker_pgbouncer_1,0.02,1.34
2024-07-01 12:53:38,docker_postgres_1,0.01,35.92
2024-07-01 12:53:38,docker_cache_1,0.33,959.90
2024-07-01 12:53:51,docker_detector_1,790.14,1.03
2024-07-01 12:53:51,docker_combiner_1,0.37,78.48
2024-07-01 12:53:51,docker_extractor_1,0.49,96.91
2024-07-01 12:53:51,docker_minion_1,0.29,27.00
2024-07-01 12:53:51,docker_controller_1,0.47,26.30
2024-07-01 12:53:51,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:53:51,docker_postgres_1,0.03,35.91
2024-07-01 12:53:51,docker_cache_1,0.27,976.50
2024-07-01 12:54:04,docker_detector_1,722.44,1.05
2024-07-01 12:54:04,docker_combiner_1,0.33,78.48
2024-07-01 12:54:04,docker_extractor_1,0.40,96.91
2024-07-01 12:54:04,docker_minion_1,0.18,27.00
2024-07-01 12:54:04,docker_controller_1,0.42,26.30
2024-07-01 12:54:04,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:54:04,docker_postgres_1,0.00,35.91
2024-07-01 12:54:04,docker_cache_1,72.30,989.70
2024-07-01 12:54:16,docker_detector_1,724.31,1.07
2024-07-01 12:54:16,docker_combiner_1,0.37,78.48
2024-07-01 12:54:16,docker_extractor_1,0.50,96.91
2024-07-01 12:54:16,docker_minion_1,0.17,27.00
2024-07-01 12:54:16,docker_controller_1,0.42,26.30
2024-07-01 12:54:16,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:54:16,docker_postgres_1,0.03,35.92
2024-07-01 12:54:16,docker_cache_1,88.03,982.90
2024-07-01 12:54:29,docker_detector_1,522.82,1.05
2024-07-01 12:54:29,docker_combiner_1,0.28,75.60
2024-07-01 12:54:29,docker_extractor_1,0.45,96.79
2024-07-01 12:54:29,docker_minion_1,0.21,27.02
2024-07-01 12:54:29,docker_controller_1,0.43,26.31
2024-07-01 12:54:29,docker_pgbouncer_1,0.02,1.34
2024-07-01 12:54:29,docker_postgres_1,0.02,35.92
2024-07-01 12:54:29,docker_cache_1,0.34,979.20
2024-07-01 12:54:42,docker_detector_1,725.14,1.01
2024-07-01 12:54:42,docker_combiner_1,0.31,75.60
2024-07-01 12:54:42,docker_extractor_1,0.40,96.79
2024-07-01 12:54:42,docker_minion_1,0.23,27.02
2024-07-01 12:54:42,docker_controller_1,0.39,26.31
2024-07-01 12:54:42,docker_pgbouncer_1,0.02,1.34
2024-07-01 12:54:42,docker_postgres_1,0.00,35.91
2024-07-01 12:54:42,docker_cache_1,70.25,987.70
2024-07-01 12:54:54,docker_combiner_1,99.35,105.20
2024-07-01 12:54:54,docker_extractor_1,0.39,96.79
2024-07-01 12:54:54,docker_minion_1,0.21,27.02
2024-07-01 12:54:54,docker_controller_1,0.47,26.31
2024-07-01 12:54:54,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:54:54,docker_postgres_1,0.00,35.92
2024-07-01 12:54:54,docker_cache_1,84.51,980.30
2024-07-01 12:55:07,docker_detector_1,442.49,1.04
